,dataset,shot,a_type,a_init,combined_way,train_mode,spearman,zeroshot_sr,num_mutations
240,A0A192B1T2_9HIV1_Haddox_2018,96,single,0.1,logits,a,0.4862564899020265,0.520518226156075,2520
241,A0A192B1T2_9HIV1_Haddox_2018,96,position-specific,0.1,scores,a,0.4861336104837732,0.520518226156075,2520
242,A0A192B1T2_9HIV1_Haddox_2018,96,position-specific,0.1,logits,a,0.4860013540768993,0.520518226156075,2520
243,A0A192B1T2_9HIV1_Haddox_2018,96,single,-1.0,logits,a,0.5887772818323949,0.520518226156075,2520
244,A0A192B1T2_9HIV1_Haddox_2018,96,context-specific,-1.0,scores,full,0.5314560248431334,0.520518226156075,2520
245,A0A192B1T2_9HIV1_Haddox_2018,64,single,0.1,logits,a,0.4862564899020265,0.520518226156075,2520
246,A0A192B1T2_9HIV1_Haddox_2018,64,context-specific,-1.0,logits,a,0.531889935337115,0.520518226156075,2520
247,A0A192B1T2_9HIV1_Haddox_2018,96,position-specific,-1.0,logits,a,0.5887352334807835,0.520518226156075,2520
248,A0A192B1T2_9HIV1_Haddox_2018,96,context-specific,0.1,scores,a,0.5319339235743371,0.520518226156075,2520
249,A0A192B1T2_9HIV1_Haddox_2018,64,context-specific,-1.0,scores,full,0.5314560248431334,0.520518226156075,2520
250,MTHR_HUMAN_Weile_2021,64,position-specific,-1.0,logits,full,0.4261937714176812,0.3271490168433724,2496
251,MTHR_HUMAN_Weile_2021,96,position-specific,-1.0,logits,full,0.4478982969862378,0.3271490168433724,2496
252,MTHR_HUMAN_Weile_2021,64,single,-1.0,scores,a,0.4262685366491276,0.3271490168433724,2496
253,MTHR_HUMAN_Weile_2021,64,single,0.1,logits,full,0.3610291966349017,0.3271490168433724,2496
254,MTHR_HUMAN_Weile_2021,96,context-specific,-1.0,scores,a,0.4011086996857561,0.3271490168433724,2496
255,MTHR_HUMAN_Weile_2021,64,context-specific,0.1,logits,full,0.3920370546485197,0.3271490168433724,2496
256,MTHR_HUMAN_Weile_2021,64,position-specific,-1.0,logits,a,0.4261683045975359,0.3271490168433724,2496
257,MTHR_HUMAN_Weile_2021,96,context-specific,0.1,logits,full,0.44028086247856757,0.3271490168433724,2496
258,MTHR_HUMAN_Weile_2021,96,single,0.1,logits,full,0.3610291966349017,0.3271490168433724,2496
259,MTHR_HUMAN_Weile_2021,64,position-specific,0.1,scores,full,0.3611261849217802,0.3271490168433724,2496
260,MTHR_HUMAN_Weile_2021,64,context-specific,0.1,scores,a,0.4011086996857561,0.3271490168433724,2496
261,MTHR_HUMAN_Weile_2021,64,position-specific,0.1,logits,full,0.3607277067882836,0.3271490168433724,2496
262,MTHR_HUMAN_Weile_2021,96,none,0.1,scores,full,0.36620102117338105,0.3271490168433724,2496
263,MTHR_HUMAN_Weile_2021,64,single,0.1,scores,a,0.3610476725852844,0.3271490168433724,2496
264,MTHR_HUMAN_Weile_2021,64,single,-1.0,scores,full,0.42618476878370615,0.3271490168433724,2496
265,MTHR_HUMAN_Weile_2021,96,single,0.1,scores,full,0.41686551041213477,0.3271490168433724,2496
266,MTHR_HUMAN_Weile_2021,96,context-specific,-1.0,logits,a,0.40093094319495387,0.3271490168433724,2496
267,MTHR_HUMAN_Weile_2021,64,single,0.1,scores,full,0.36102704745475245,0.3271490168433724,2496
268,MTHR_HUMAN_Weile_2021,96,single,-1.0,scores,full,0.44731500563524473,0.3271490168433724,2496
269,MTHR_HUMAN_Weile_2021,64,context-specific,0.1,logits,a,0.40093094319495387,0.3271490168433724,2496
270,MTHR_HUMAN_Weile_2021,64,context-specific,-1.0,logits,full,0.3920370546485197,0.3271490168433724,2496
271,MTHR_HUMAN_Weile_2021,96,position-specific,0.1,scores,full,0.41728341636998173,0.3271490168433724,2496
272,MTHR_HUMAN_Weile_2021,96,context-specific,-1.0,logits,full,0.44028086247856757,0.3271490168433724,2496
273,MTHR_HUMAN_Weile_2021,64,context-specific,0.1,scores,full,0.3921620613067579,0.3271490168433724,2496
274,MTHR_HUMAN_Weile_2021,64,none,0.1,scores,full,0.36620102117338105,0.3271490168433724,2496
275,MTHR_HUMAN_Weile_2021,96,single,-1.0,logits,full,0.4261121546616551,0.3271490168433724,2496
276,MTHR_HUMAN_Weile_2021,64,context-specific,-1.0,scores,a,0.4011086996857561,0.3271490168433724,2496
277,MTHR_HUMAN_Weile_2021,96,position-specific,-1.0,scores,full,0.4472807217745985,0.3271490168433724,2496
278,MTHR_HUMAN_Weile_2021,64,single,-1.0,logits,a,0.4261677358557873,0.3271490168433724,2496
279,MTHR_HUMAN_Weile_2021,64,position-specific,-1.0,scores,a,0.4262684903472213,0.3271490168433724,2496
280,MTHR_HUMAN_Weile_2021,96,context-specific,0.1,scores,full,0.4407073493371934,0.3271490168433724,2496
281,MTHR_HUMAN_Weile_2021,96,single,0.1,scores,a,0.3610476725852844,0.3271490168433724,2496
282,MTHR_HUMAN_Weile_2021,96,position-specific,-1.0,scores,a,0.4262684903472213,0.3271490168433724,2496
283,MTHR_HUMAN_Weile_2021,64,position-specific,0.1,logits,a,0.3610383852482004,0.3271490168433724,2496
284,MTHR_HUMAN_Weile_2021,64,position-specific,0.1,scores,a,0.361138465661049,0.3271490168433724,2496
285,MTHR_HUMAN_Weile_2021,96,position-specific,0.1,logits,full,0.4165236770232454,0.3271490168433724,2496
286,MTHR_HUMAN_Weile_2021,64,position-specific,-1.0,scores,full,0.4262721532138562,0.3271490168433724,2496
287,MTHR_HUMAN_Weile_2021,96,single,-1.0,scores,a,0.4262685366491276,0.3271490168433724,2496
288,MTHR_HUMAN_Weile_2021,96,context-specific,0.1,logits,a,0.40093094319495387,0.3271490168433724,2496
289,MTHR_HUMAN_Weile_2021,64,single,-1.0,logits,full,0.4261121546616551,0.3271490168433724,2496
290,MTHR_HUMAN_Weile_2021,96,single,0.1,logits,a,0.36104690286970736,0.3271490168433724,2496
291,MTHR_HUMAN_Weile_2021,96,position-specific,0.1,scores,a,0.361138465661049,0.3271490168433724,2496
292,MTHR_HUMAN_Weile_2021,96,position-specific,0.1,logits,a,0.3610383852482004,0.3271490168433724,2496
293,MTHR_HUMAN_Weile_2021,96,single,-1.0,logits,a,0.4261677358557873,0.3271490168433724,2496
294,MTHR_HUMAN_Weile_2021,96,context-specific,-1.0,scores,full,0.3921619085104672,0.3271490168433724,2496
295,MTHR_HUMAN_Weile_2021,64,single,0.1,logits,a,0.36104690286970736,0.3271490168433724,2496
296,MTHR_HUMAN_Weile_2021,64,context-specific,-1.0,logits,a,0.40093094319495387,0.3271490168433724,2496
297,MTHR_HUMAN_Weile_2021,96,position-specific,-1.0,logits,a,0.4261683045975359,0.3271490168433724,2496
298,MTHR_HUMAN_Weile_2021,96,context-specific,0.1,scores,a,0.4011086996857561,0.3271490168433724,2496
299,MTHR_HUMAN_Weile_2021,64,context-specific,-1.0,scores,full,0.3921635788517358,0.3271490168433724,2496
300,ADRB2_HUMAN_Jones_2020,64,position-specific,-1.0,logits,full,0.5142035946949985,0.5423295513542509,1560
301,ADRB2_HUMAN_Jones_2020,96,position-specific,-1.0,logits,full,0.4876645627762389,0.5423295513542509,1560
302,ADRB2_HUMAN_Jones_2020,64,single,-1.0,scores,a,0.5141655029633697,0.5423295513542509,1560
303,ADRB2_HUMAN_Jones_2020,64,single,0.1,logits,full,0.49507046654263587,0.5423295513542509,1560
304,ADRB2_HUMAN_Jones_2020,96,context-specific,-1.0,scores,a,0.502747459784712,0.5423295513542509,1560
305,ADRB2_HUMAN_Jones_2020,64,context-specific,0.1,logits,full,0.5013414036008144,0.5423295513542509,1560
306,ADRB2_HUMAN_Jones_2020,64,position-specific,-1.0,logits,a,0.5142127960086464,0.5423295513542509,1560
307,ADRB2_HUMAN_Jones_2020,96,context-specific,0.1,logits,full,0.4703264778436571,0.5423295513542509,1560
308,ADRB2_HUMAN_Jones_2020,96,single,0.1,logits,full,0.4950726665131955,0.5423295513542509,1560
309,ADRB2_HUMAN_Jones_2020,64,position-specific,0.1,scores,full,0.49517456055192954,0.5423295513542509,1560
310,ADRB2_HUMAN_Jones_2020,64,context-specific,0.1,scores,a,0.5027449753352007,0.5423295513542509,1560
311,ADRB2_HUMAN_Jones_2020,64,position-specific,0.1,logits,full,0.4947941805847729,0.5423295513542509,1560
312,ADRB2_HUMAN_Jones_2020,96,none,0.1,scores,full,0.4986250658134152,0.5423295513542509,1560
313,ADRB2_HUMAN_Jones_2020,64,single,0.1,scores,a,0.49515925558432966,0.5423295513542509,1560
314,ADRB2_HUMAN_Jones_2020,64,single,-1.0,scores,full,0.5141513801638579,0.5423295513542509,1560
315,ADRB2_HUMAN_Jones_2020,96,single,0.1,scores,full,0.46321143167920303,0.5423295513542509,1560
316,ADRB2_HUMAN_Jones_2020,96,context-specific,-1.0,logits,a,0.5027056729875887,0.5423295513542509,1560
317,ADRB2_HUMAN_Jones_2020,64,single,0.1,scores,full,0.49508284137703357,0.5423295513542509,1560
318,ADRB2_HUMAN_Jones_2020,96,single,-1.0,scores,full,0.4862766847973531,0.5423295513542509,1560
319,ADRB2_HUMAN_Jones_2020,64,context-specific,0.1,logits,a,0.5027074177918256,0.5423295513542509,1560
320,ADRB2_HUMAN_Jones_2020,64,context-specific,-1.0,logits,full,0.5013414036008144,0.5423295513542509,1560
321,ADRB2_HUMAN_Jones_2020,96,position-specific,0.1,scores,full,0.4634221325951968,0.5423295513542509,1560
322,ADRB2_HUMAN_Jones_2020,96,context-specific,-1.0,logits,full,0.4703264778436571,0.5423295513542509,1560
323,ADRB2_HUMAN_Jones_2020,64,context-specific,0.1,scores,full,0.5014629677786179,0.5423295513542509,1560
324,ADRB2_HUMAN_Jones_2020,64,none,0.1,scores,full,0.4986250658134152,0.5423295513542509,1560
325,ADRB2_HUMAN_Jones_2020,96,single,-1.0,logits,full,0.514241092181706,0.5423295513542509,1560
326,ADRB2_HUMAN_Jones_2020,64,context-specific,-1.0,scores,a,0.502747459784712,0.5423295513542509,1560
327,ADRB2_HUMAN_Jones_2020,96,position-specific,-1.0,scores,full,0.48641449272329706,0.5423295513542509,1560
328,ADRB2_HUMAN_Jones_2020,64,single,-1.0,logits,a,0.5142256987095434,0.5423295513542509,1560
329,ADRB2_HUMAN_Jones_2020,64,position-specific,-1.0,scores,a,0.5141550025291759,0.5423295513542509,1560
330,ADRB2_HUMAN_Jones_2020,96,context-specific,0.1,scores,full,0.4702449904283895,0.5423295513542509,1560
331,ADRB2_HUMAN_Jones_2020,96,single,0.1,scores,a,0.49515925558432966,0.5423295513542509,1560
332,ADRB2_HUMAN_Jones_2020,96,position-specific,-1.0,scores,a,0.5141550025291759,0.5423295513542509,1560
333,ADRB2_HUMAN_Jones_2020,64,position-specific,0.1,logits,a,0.4951144817582138,0.5423295513542509,1560
334,ADRB2_HUMAN_Jones_2020,64,position-specific,0.1,scores,a,0.4952104143824718,0.5423295513542509,1560
335,ADRB2_HUMAN_Jones_2020,96,position-specific,0.1,logits,full,0.46269396130523616,0.5423295513542509,1560
336,ADRB2_HUMAN_Jones_2020,64,position-specific,-1.0,scores,full,0.5141541269661801,0.5423295513542509,1560
337,ADRB2_HUMAN_Jones_2020,96,single,-1.0,scores,a,0.5141655029633697,0.5423295513542509,1560
338,ADRB2_HUMAN_Jones_2020,96,context-specific,0.1,logits,a,0.5027056729875887,0.5423295513542509,1560
339,ADRB2_HUMAN_Jones_2020,64,single,-1.0,logits,full,0.514241092181706,0.5423295513542509,1560
340,ADRB2_HUMAN_Jones_2020,96,single,0.1,logits,a,0.4951391049919196,0.5423295513542509,1560
341,ADRB2_HUMAN_Jones_2020,96,position-specific,0.1,scores,a,0.4952104143824718,0.5423295513542509,1560
342,ADRB2_HUMAN_Jones_2020,96,position-specific,0.1,logits,a,0.49511353349504167,0.5423295513542509,1560
343,ADRB2_HUMAN_Jones_2020,96,single,-1.0,logits,a,0.5142256987095434,0.5423295513542509,1560
344,ADRB2_HUMAN_Jones_2020,96,context-specific,-1.0,scores,full,0.5014629677786179,0.5423295513542509,1560
345,ADRB2_HUMAN_Jones_2020,64,single,0.1,logits,a,0.4951391049919196,0.5423295513542509,1560
346,ADRB2_HUMAN_Jones_2020,64,context-specific,-1.0,logits,a,0.5027074177918256,0.5423295513542509,1560
347,ADRB2_HUMAN_Jones_2020,96,position-specific,-1.0,logits,a,0.5142127960086464,0.5423295513542509,1560
348,ADRB2_HUMAN_Jones_2020,96,context-specific,0.1,scores,a,0.502747459784712,0.5423295513542509,1560
349,ADRB2_HUMAN_Jones_2020,64,context-specific,-1.0,scores,full,0.5016771709465945,0.5423295513542509,1560
350,PPARG_HUMAN_Majithia_2016,64,position-specific,-1.0,logits,full,0.7318820348231324,0.6962471962949928,1920
351,PPARG_HUMAN_Majithia_2016,96,position-specific,-1.0,logits,full,0.7469004655272709,0.6962471962949928,1920
352,PPARG_HUMAN_Majithia_2016,64,single,-1.0,scores,a,0.73194987966368,0.6962471962949928,1920
353,PPARG_HUMAN_Majithia_2016,64,single,0.1,logits,full,0.7134658985953379,0.6962471962949928,1920
354,PPARG_HUMAN_Majithia_2016,96,context-specific,-1.0,scores,a,0.727982623514983,0.6962471962949928,1920
355,PPARG_HUMAN_Majithia_2016,64,context-specific,0.1,logits,full,0.7364489327880652,0.6962471962949928,1920
356,PPARG_HUMAN_Majithia_2016,64,position-specific,-1.0,logits,a,0.7319036294087172,0.6962471962949928,1920
357,PPARG_HUMAN_Majithia_2016,96,context-specific,0.1,logits,full,0.7210569091411649,0.6962471962949928,1920
358,PPARG_HUMAN_Majithia_2016,96,single,0.1,logits,full,0.7134658985953379,0.6962471962949928,1920
359,PPARG_HUMAN_Majithia_2016,64,position-specific,0.1,scores,full,0.7133420607593027,0.6962471962949928,1920
360,PPARG_HUMAN_Majithia_2016,64,context-specific,0.1,scores,a,0.7243247140009573,0.6962471962949928,1920
361,PPARG_HUMAN_Majithia_2016,64,position-specific,0.1,logits,full,0.7196021034252159,0.6962471962949928,1920
362,PPARG_HUMAN_Majithia_2016,96,none,0.1,scores,full,0.7231570033582045,0.6962471962949928,1920
363,PPARG_HUMAN_Majithia_2016,64,single,0.1,scores,a,0.7134096546774459,0.6962471962949928,1920
364,PPARG_HUMAN_Majithia_2016,64,single,-1.0,scores,full,0.7319167519723058,0.6962471962949928,1920
365,PPARG_HUMAN_Majithia_2016,96,single,0.1,scores,full,0.7158263332841902,0.6962471962949928,1920
366,PPARG_HUMAN_Majithia_2016,96,context-specific,-1.0,logits,a,0.7279444392285308,0.6962471962949928,1920
367,PPARG_HUMAN_Majithia_2016,64,single,0.1,scores,full,0.7134755862346589,0.6962471962949928,1920
368,PPARG_HUMAN_Majithia_2016,96,single,-1.0,scores,full,0.7449310959490177,0.6962471962949928,1920
369,PPARG_HUMAN_Majithia_2016,64,context-specific,0.1,logits,a,0.7279444392285308,0.6962471962949928,1920
370,PPARG_HUMAN_Majithia_2016,64,context-specific,-1.0,logits,full,0.7364489327880652,0.6962471962949928,1920
371,PPARG_HUMAN_Majithia_2016,96,position-specific,0.1,scores,full,0.7156243597014994,0.6962471962949928,1920
372,PPARG_HUMAN_Majithia_2016,96,context-specific,-1.0,logits,full,0.7210569091411649,0.6962471962949928,1920
373,PPARG_HUMAN_Majithia_2016,64,context-specific,0.1,scores,full,0.7331943737206996,0.6962471962949928,1920
374,PPARG_HUMAN_Majithia_2016,64,none,0.1,scores,full,0.7231570033582045,0.6962471962949928,1920
375,PPARG_HUMAN_Majithia_2016,96,single,-1.0,logits,full,0.731920499701868,0.6962471962949928,1920
376,PPARG_HUMAN_Majithia_2016,64,context-specific,-1.0,scores,a,0.727982623514983,0.6962471962949928,1920
377,PPARG_HUMAN_Majithia_2016,96,position-specific,-1.0,scores,full,0.7449125658380695,0.6962471962949928,1920
378,PPARG_HUMAN_Majithia_2016,64,single,-1.0,logits,a,0.731954038532993,0.6962471962949928,1920
379,PPARG_HUMAN_Majithia_2016,64,position-specific,-1.0,scores,a,0.7319240456762537,0.6962471962949928,1920
380,PPARG_HUMAN_Majithia_2016,96,context-specific,0.1,scores,full,0.7210976958998533,0.6962471962949928,1920
381,PPARG_HUMAN_Majithia_2016,96,single,0.1,scores,a,0.7134073963758051,0.6962471962949928,1920
382,PPARG_HUMAN_Majithia_2016,96,position-specific,-1.0,scores,a,0.7319255579923675,0.6962471962949928,1920
383,PPARG_HUMAN_Majithia_2016,64,position-specific,0.1,logits,a,0.7132827930568939,0.6962471962949928,1920
384,PPARG_HUMAN_Majithia_2016,64,position-specific,0.1,scores,a,0.7133342728399431,0.6962471962949928,1920
385,PPARG_HUMAN_Majithia_2016,96,position-specific,0.1,logits,full,0.7153524629323837,0.6962471962949928,1920
386,PPARG_HUMAN_Majithia_2016,64,position-specific,-1.0,scores,full,0.7319248315041895,0.6962471962949928,1920
387,PPARG_HUMAN_Majithia_2016,96,single,-1.0,scores,a,0.73194987966368,0.6962471962949928,1920
388,PPARG_HUMAN_Majithia_2016,96,context-specific,0.1,logits,a,0.7279444392285308,0.6962471962949928,1920
389,PPARG_HUMAN_Majithia_2016,64,single,-1.0,logits,full,0.731920499701868,0.6962471962949928,1920
390,PPARG_HUMAN_Majithia_2016,96,single,0.1,logits,a,0.713408918016738,0.6962471962949928,1920
391,PPARG_HUMAN_Majithia_2016,96,position-specific,0.1,scores,a,0.7133342728399431,0.6962471962949928,1920
392,PPARG_HUMAN_Majithia_2016,96,position-specific,0.1,logits,a,0.7132019884132365,0.6962471962949928,1920
393,PPARG_HUMAN_Majithia_2016,96,single,-1.0,logits,a,0.7319536065107143,0.6962471962949928,1920
394,PPARG_HUMAN_Majithia_2016,96,context-specific,-1.0,scores,full,0.7210976958998533,0.6962471962949928,1920
395,PPARG_HUMAN_Majithia_2016,64,single,0.1,logits,a,0.713408918016738,0.6962471962949928,1920
396,PPARG_HUMAN_Majithia_2016,64,context-specific,-1.0,logits,a,0.7279444392285308,0.6962471962949928,1920
397,PPARG_HUMAN_Majithia_2016,96,position-specific,-1.0,logits,a,0.7319025494251248,0.6962471962949928,1920
398,PPARG_HUMAN_Majithia_2016,96,context-specific,0.1,scores,a,0.727982623514983,0.6962471962949928,1920
399,PPARG_HUMAN_Majithia_2016,64,context-specific,-1.0,scores,full,0.7331943737206996,0.6962471962949928,1920
400,GAL4_YEAST_Kitzman_2015,64,position-specific,-1.0,logits,full,0.42978558378145276,0.4323529099015402,240
401,GAL4_YEAST_Kitzman_2015,96,position-specific,-1.0,logits,full,0.43447274435133004,0.4323529099015402,240
402,GAL4_YEAST_Kitzman_2015,64,single,-1.0,scores,a,0.4297560692968938,0.4323529099015402,240
403,GAL4_YEAST_Kitzman_2015,64,single,0.1,logits,full,0.4139753688617055,0.4323529099015402,240
404,GAL4_YEAST_Kitzman_2015,96,context-specific,-1.0,scores,a,0.554530288915831,0.4323529099015402,240
405,GAL4_YEAST_Kitzman_2015,64,context-specific,0.1,logits,full,0.44791702610445056,0.4323529099015402,240
406,GAL4_YEAST_Kitzman_2015,64,position-specific,-1.0,logits,a,0.4297560692968938,0.4323529099015402,240
407,GAL4_YEAST_Kitzman_2015,96,context-specific,0.1,logits,full,0.4161490238421616,0.4323529099015402,240
408,GAL4_YEAST_Kitzman_2015,96,single,0.1,logits,full,0.4139753688617055,0.4323529099015402,240
409,GAL4_YEAST_Kitzman_2015,64,position-specific,0.1,scores,full,0.4139753688617055,0.4323529099015402,240
410,GAL4_YEAST_Kitzman_2015,64,context-specific,0.1,scores,a,0.554530288915831,0.4323529099015402,240
411,GAL4_YEAST_Kitzman_2015,64,position-specific,0.1,logits,full,0.4137878650774489,0.4323529099015402,240
412,GAL4_YEAST_Kitzman_2015,96,none,0.1,scores,full,0.41444586446849757,0.4323529099015402,240
413,GAL4_YEAST_Kitzman_2015,64,single,0.1,scores,a,0.4137422912409977,0.4323529099015402,240
414,GAL4_YEAST_Kitzman_2015,64,single,-1.0,scores,full,0.4299496495926773,0.4323529099015402,240
415,GAL4_YEAST_Kitzman_2015,96,single,0.1,scores,full,0.4151333783441051,0.4323529099015402,240
416,GAL4_YEAST_Kitzman_2015,96,context-specific,-1.0,logits,a,0.554539837719659,0.4323529099015402,240
417,GAL4_YEAST_Kitzman_2015,64,single,0.1,scores,full,0.4139753688617055,0.4323529099015402,240
418,GAL4_YEAST_Kitzman_2015,96,single,-1.0,scores,full,0.43436293310730933,0.4323529099015402,240
419,GAL4_YEAST_Kitzman_2015,64,context-specific,0.1,logits,a,0.554539837719659,0.4323529099015402,240
420,GAL4_YEAST_Kitzman_2015,64,context-specific,-1.0,logits,full,0.44791702610445056,0.4323529099015402,240
421,GAL4_YEAST_Kitzman_2015,96,position-specific,0.1,scores,full,0.41497929537324607,0.4323529099015402,240
422,GAL4_YEAST_Kitzman_2015,96,context-specific,-1.0,logits,full,0.4161490238421616,0.4323529099015402,240
423,GAL4_YEAST_Kitzman_2015,64,context-specific,0.1,scores,full,0.44807284522146007,0.4323529099015402,240
424,GAL4_YEAST_Kitzman_2015,64,none,0.1,scores,full,0.41444586446849757,0.4323529099015402,240
425,GAL4_YEAST_Kitzman_2015,96,single,-1.0,logits,full,0.4299496495926773,0.4323529099015402,240
426,GAL4_YEAST_Kitzman_2015,64,context-specific,-1.0,scores,a,0.554530288915831,0.4323529099015402,240
427,GAL4_YEAST_Kitzman_2015,96,position-specific,-1.0,scores,full,0.43452222451662,0.4323529099015402,240
428,GAL4_YEAST_Kitzman_2015,64,single,-1.0,logits,a,0.4297560692968938,0.4323529099015402,240
429,GAL4_YEAST_Kitzman_2015,64,position-specific,-1.0,scores,a,0.42979252836605486,0.4323529099015402,240
430,GAL4_YEAST_Kitzman_2015,96,context-specific,0.1,scores,full,0.4161945976786129,0.4323529099015402,240
431,GAL4_YEAST_Kitzman_2015,96,single,0.1,scores,a,0.4137422912409977,0.4323529099015402,240
432,GAL4_YEAST_Kitzman_2015,96,position-specific,-1.0,scores,a,0.42979252836605486,0.4323529099015402,240
433,GAL4_YEAST_Kitzman_2015,64,position-specific,0.1,logits,a,0.41391373567336187,0.4323529099015402,240
434,GAL4_YEAST_Kitzman_2015,64,position-specific,0.1,scores,a,0.41393196520794245,0.4323529099015402,240
435,GAL4_YEAST_Kitzman_2015,96,position-specific,0.1,logits,full,0.4149363257560206,0.4323529099015402,240
